Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150
5-130_R2_001 - Adapter 1	11943976	2822277	886856	324549	182844	146630	143390	130630	123787	122884	118385	121366	118659	119383	134106	112359	112130	109487	118152	107755	89167	89717	95778	99151	89714	88050	91814	76178	72282	69901	67915	68162	70955	63103	67526	70069	57691	58109	64436	50146	53400	44174	47702	43354	49689	39607	37752	43330	35441	32356	30282	32043	26038	26271	26286	22858	25020	25309	19734	19171	17168	18320	13982	16118	12247	12140	12435	10269	8651	10462	5464	6531	6531	6317	6622	2001	4105	4135	4002	3611	3716	4368	3604	2553	2218	2215	2050	1977	1750	1694	1640	1455	1246	1089	933	882	855	802	1082	831	665	584	664	549	557	574	2978	641	704	478	511	451	489	462	424	534	493	528	415	630	1047	522	299	186	154	163	167	258	314	2783	96085	707	266	344	306	181	227	276	240	315	510	372	498	625	595	929	742	643	349	12281
5-131_R1_001 - Adapter 1	9756314	2437393	1241999	480903	360283	324448	320422	317104	298107	295133	288313	291365	300387	301186	333546	309542	306495	307009	305392	294380	282683	276073	294021	285338	296633	285890	280772	275572	259849	245405	242319	244781	246987	250846	232452	236490	229881	242207	224850	215732	206607	196101	192926	259776	178983	261041	67648	375345	503949	108963	82668	173100	43271	184975	29078	69779	45366	60811	190264	43840	77558	7096	12197	38557	110777	6875	4286	30784	35479	35324	26959	11071	7753	19125	21141	20412	18604	17942	16398	14688	13208	11239	9823	8461	7962	7458	6809	6620	6116	5634	5283	4634	3874	3440	2661	2503	2424	2457	2300	2020	1918	1547	1459	1255	1010	1009	957	1036	928	883	759	731	608	472	490	499	389	360	377	600	701	450	223	168	157	155	151	188	205	982	44868	275	206	304	336	174	207	364	222	251	472	251	377	437	478	511	772	838	9010	600701
5-131_R2_001 - Adapter 1	10328220	2618868	1014820	495927	362517	323138	321183	317258	295947	296562	287082	296711	294902	301862	339212	300171	307299	308751	329074	302669	263761	270550	292716	307794	279961	284701	311589	258590	253472	245231	231263	240083	262335	229546	247059	254488	219787	228566	252916	195822	211922	175974	189792	176684	204598	168679	160981	185401	155317	142548	134009	135610	116228	117815	119883	104487	114845	122882	88922	92455	81916	81045	62478	72401	55216	57410	57316	49030	41764	51550	24490	29435	28829	28211	29216	8803	17569	18016	16420	14784	13264	11228	9740	8461	7595	7311	6851	6598	6076	5599	5289	4541	3828	3390	2618	2416	2378	2379	2251	2006	1910	1520	1413	1237	995	988	960	1016	902	878	715	718	570	459	483	489	365	342	355	579	661	420	213	162	138	142	137	169	196	1022	42983	218	160	240	286	122	138	299	152	180	376	148	261	319	286	328	340	299	245	10251
5-133_R1_001 - Adapter 1	6498563	1623491	703700	240768	175822	148517	148584	137887	134266	134665	132452	133133	134368	132805	144767	132594	133033	128021	127557	124685	117969	116280	120161	115529	118395	111820	108385	106898	99999	95669	95716	99697	165083	12567	87839	87872	86592	83457	78156	77767	74522	68472	69828	95946	62902	84144	27836	168272	133210	31171	25065	56516	12741	47730	8073	17116	11553	16601	45988	10565	18463	1925	3413	11040	28867	2026	1282	7517	8692	8658	6598	3034	2245	5278	5684	5223	5101	4738	4497	3876	3527	3142	2840	2573	2346	2313	2089	1842	1778	1581	1450	1450	1263	1148	1001	897	855	868	738	652	652	523	542	460	427	422	462	404	352	339	335	296	248	241	218	178	167	192	170	188	184	128	166	151	125	113	135	159	140	414	2382	192	182	419	238	201	275	414	312	357	558	397	571	664	693	937	1032	989	11703	530052
5-133_R2_001 - Adapter 1	6886705	1750804	615950	257220	176069	149733	149443	138264	133449	135207	131864	136941	130917	133590	147759	127939	133621	128739	140283	125785	108807	111403	119850	125186	111517	112690	118954	101358	99627	101352	86113	94984	98978	83141	86902	109126	86249	83023	60715	71071	71616	71352	71090	59147	84513	49672	50040	63553	47246	44252	43218	48253	32359	38367	37584	31142	36370	39911	23945	27659	19595	23768	15713	22021	13677	15087	16508	11430	9090	14650	4276	7526	7838	7684	7841	2618	4327	4621	4506	3863	3524	3138	2809	2566	2321	2236	2085	1839	1773	1565	1463	1434	1248	1126	963	861	856	865	740	648	648	535	540	460	421	416	455	400	356	331	315	291	242	239	206	180	156	191	162	177	179	121	151	122	108	99	103	123	114	369	2224	141	133	359	177	143	216	324	241	273	479	302	461	521	497	757	656	436	338	17881
5-135_R1_001 - Adapter 1	3367900	862200	419139	170697	138265	122171	123174	114982	112201	112096	110742	113589	115588	115000	127424	118364	117381	116449	115947	114089	106427	105491	109503	108018	110898	106054	102608	100800	94016	90417	90528	90927	90564	88197	87043	86766	85692	84252	78918	76159	71800	70581	68804	97886	68963	89908	29616	246629	108296	24339	21394	57648	9122	37302	8715	13832	7222	17284	44629	6978	17089	1886	2475	11919	27922	2228	1419	6224	7839	7720	5265	2359	2716	5718	6167	5903	5335	5014	4689	4273	3848	3419	3165	2655	2522	2294	2253	2108	1921	1785	1669	1588	1271	1198	1002	942	865	814	833	752	641	684	612	527	442	435	547	560	369	422	357	364	309	315	374	280	281	296	295	540	850	463	195	138	126	117	96	172	226	1288	79959	355	154	198	147	94	134	191	137	188	280	184	252	288	273	415	496	531	5201	266054
5-135_R2_001 - Adapter 1	3487929	899869	346232	181051	138193	122465	123511	115228	110990	112770	110072	115803	112992	115459	130060	114388	117407	117135	127160	115020	99073	102660	108960	116238	104828	105870	113266	95318	91089	90408	85496	89262	96031	84509	90040	93834	78703	80578	88640	68235	72758	61992	67127	62137	72558	59519	55370	63600	51434	46636	44084	44842	37437	38844	38568	32720	35641	38316	25485	27268	23773	23371	18281	21310	15689	16497	16302	13666	11127	14244	6606	8213	7951	8075	8173	2389	5066	4976	4670	4291	3816	3332	3126	2623	2397	2283	2244	2097	1930	1767	1664	1571	1244	1146	997	908	851	792	860	731	638	672	598	520	430	429	543	542	350	407	347	364	294	309	360	282	268	283	271	513	810	435	182	140	110	117	102	171	201	1508	77078	316	123	174	116	71	102	157	109	153	233	146	191	220	183	330	311	308	176	6350
5-181_R1_001 - Adapter 1	13537494	3138196	1419723	454137	315428	261205	261164	247216	231594	227784	220855	224059	224826	222953	249217	226655	222144	225255	220637	209897	197793	193360	211044	194302	203415	188614	183703	178392	166549	155218	153308	151679	151770	152672	141112	144133	137224	140604	128270	124597	116641	110181	107045	139500	96947	140040	35040	186317	242463	51759	40100	81423	21647	86716	13539	32337	20756	26873	82961	18446	33361	3068	5172	16207	45431	2878	1671	12029	13566	13373	10090	4188	2917	7321	8080	7543	7020	6892	6214	5373	4830	4479	3855	3472	3634	3972	2968	2634	2460	2351	2072	2016	1713	1464	1276	1270	1203	1070	1135	1006	895	747	721	643	592	564	629	663	484	547	467	425	379	399	407	360	331	327	343	651	870	464	235	182	183	179	163	188	234	1205	60794	365	246	296	241	225	271	391	329	337	612	435	689	716	780	1140	1246	1018	9516	576670
5-181_R2_001 - Adapter 1	14369306	3420173	1157251	488864	311956	261935	262159	247502	230025	228981	219803	229699	219521	223815	253735	218842	223678	226194	237114	214664	184780	186622	210255	207001	193902	188547	204865	163161	169196	156277	146035	150119	170265	135388	146364	238292	84283	185616	87761	138740	79132	98779	110981	89147	140502	75651	71716	110001	66360	66841	66463	74802	46169	59636	56090	45356	56263	63779	38220	35547	29869	41398	19199	35371	16884	21225	23703	15930	11419	22108	4232	10442	10754	10894	10858	3243	5782	6621	6143	5342	4774	4372	3800	3470	3165	3042	2895	2560	2437	2329	2096	1965	1663	1434	1263	1238	1175	1046	1144	985	891	725	713	620	603	557	623	637	473	509	411	401	367	369	372	335	314	326	326	585	782	447	216	173	168	169	164	222	263	1437	58053	317	209	252	196	170	198	327	253	271	542	340	575	588	623	963	916	490	332	13049
5-182_R1_001 - Adapter 1	7790523	2006497	813151	265326	173129	140452	137697	128400	124828	123135	119764	118874	118506	116308	123814	113189	112351	106936	107665	103477	96672	93887	95318	91335	91195	86272	82747	78862	75885	71034	69445	67889	65623	62226	61803	59508	56688	56659	52295	49925	47048	43508	43070	52503	39223	51794	12974	56338	35616	18180	25236	28927	13884	24318	11618	16925	13673	13180	22624	12118	16858	4261	5501	7870	18128	2662	1767	5597	5095	5266	3968	1637	1638	2898	3005	2870	2733	2726	2433	2468	2530	2931	4034	1867	2635	1581	1456	1262	1187	1177	998	1051	869	747	730	672	670	680	660	593	558	620	510	485	429	454	698	791	402	483	436	462	409	864	529	557	493	458	525	1067	1319	832	296	191	161	188	183	292	374	2542	115365	731	286	279	273	172	195	267	239	242	370	273	399	435	504	564	710	798	8241	382743
5-182_R2_001 - Adapter 1	8238390	2132910	715925	277493	173265	141436	138399	128225	123619	123238	119238	121210	116128	116833	125938	109467	112078	107562	114814	107003	89260	89992	94892	98078	86073	86338	90669	73746	74179	70308	66353	66142	65212	70043	68663	52622	53594	55326	50988	50402	48364	39376	41792	38766	42494	34631	32305	35219	28434	25636	24917	24706	20132	20113	20406	17336	18398	19539	12927	13724	12027	11373	8997	10739	7763	7837	7563	6617	5261	7184	3280	4062	4464	4015	3938	1168	2683	2605	2395	2407	2320	2405	2804	1792	1658	1467	1485	1244	1203	1144	990	1033	920	792	702	626	649	651	697	621	570	596	491	456	426	437	684	752	404	448	406	445	379	840	462	513	458	433	485	979	1215	782	281	187	145	171	196	353	389	3181	109502	688	223	247	217	136	146	198	171	171	301	185	286	340	339	420	424	344	384	10004
5-187_R1_001 - Adapter 1	15165857	3749202	1598042	498293	338252	279675	270706	254385	247477	246498	245043	251639	260209	257870	291030	259442	255352	248641	245084	240998	229491	228703	245537	238060	246798	230312	221139	216155	203270	194978	196725	199750	199439	202179	204742	207975	194932	197888	184315	181638	174179	172031	175197	240403	176889	238004	110292	588904	194344	54549	161738	145329	63514	208550	46853	117753	74176	99122	267575	70760	164789	15614	27141	75693	218382	13153	8995	61151	65024	69518	53083	21859	18755	46208	53731	53926	51679	48528	45697	41103	37347	34553	30821	28599	27972	27869	27937	24721	22447	19889	18668	16883	14082	13736	11811	11236	11038	10369	9392	8203	6934	5871	5702	4769	4713	4621	4644	4097	3735	3268	2789	2378	1985	1971	1515	1555	1375	1416	1268	1073	1020	802	612	453	371	414	395	449	403	518	902	564	447	855	676	642	720	985	893	1143	1631	1008	1428	1822	1851	2504	2299	1947	13895	727335
5-187_R2_001 - Adapter 1	15975105	3949932	1325171	542419	340471	282110	271954	254546	245461	247044	244392	256944	255297	259034	295988	251919	255463	250512	262921	249873	212322	221246	244798	256156	233478	231086	244234	203491	199658	194535	189461	195846	200107	227298	232741	177861	183829	194037	180353	179528	183175	150563	171251	164710	195014	163353	157026	181245	149246	136987	135800	146546	123977	131910	141314	126515	144061	163918	105883	121589	106445	107366	89978	114178	89785	98903	100403	88146	72554	97045	45848	60097	64547	67989	73512	21876	48386	48342	45458	41238	37447	34607	30755	28634	27822	27920	27927	24706	22515	19939	18687	16877	13996	13648	11691	11195	11013	10351	9361	8217	6936	5874	5637	4769	4659	4619	4688	4083	3755	3304	2778	2336	1988	2007	1515	1571	1377	1411	1262	1111	1078	786	593	433	343	381	353	396	336	420	808	479	372	775	580	573	639	905	766	1024	1506	886	1279	1633	1608	2263	1813	1246	427	15137
5-188_R1_001 - Adapter 1	7620174	1904834	870502	310044	230649	201087	201714	186569	183523	184871	180067	183500	185691	185988	201834	182709	182638	177480	178388	175738	165772	161366	165267	161026	162708	156099	152905	146545	138329	132697	130634	128732	125680	122428	122028	120655	116384	116613	105560	105195	97245	90962	90165	118548	78794	105735	25586	94922	80777	49548	55256	65501	39438	54914	33503	41523	36316	33880	46329	31689	40171	17591	17665	20936	39519	12608	7846	15771	14267	14149	10413	3864	4643	7320	7248	6734	6390	5848	5232	4787	4428	3863	3297	3196	3020	3723	2711	2363	2049	1995	1823	1771	1569	1489	1214	1198	1030	1061	944	827	729	687	708	593	593	527	580	527	430	482	385	294	299	326	283	296	227	264	254	253	338	218	155	108	115	110	104	114	117	407	18068	208	124	274	161	166	222	364	235	308	449	336	496	605	552	830	959	1005	8979	449860
5-188_R2_001 - Adapter 1	8105156	2091847	751975	326262	232034	201906	202469	187232	179980	183579	177421	186934	178519	184990	204488	174504	181282	176656	194236	174148	152459	153946	162403	169872	153404	154864	168679	132628	138880	133419	120750	126672	139938	112245	121509	203289	65630	150997	71685	113410	65148	82360	90502	73494	111515	64549	56769	87571	51912	53490	54381	61175	36092	48138	45555	36414	45558	54250	29174	29635	23373	31370	15929	29203	12835	17179	18845	12658	9017	18106	3502	8401	9256	9572	8952	2534	5094	5601	5097	4694	4348	3751	3163	3102	2799	2785	2590	2310	2021	1930	1754	1707	1482	1416	1177	1157	996	1013	932	806	723	656	673	579	577	516	556	519	404	452	355	283	295	315	265	274	219	265	237	256	309	205	146	96	98	99	103	101	114	479	17151	153	95	249	126	116	165	307	188	248	396	260	417	509	437	693	693	619	406	12995
5-189_R1_001 - Adapter 1	7559073	1851302	734873	195949	109070	82568	79779	73848	71025	69164	67458	67108	66667	64832	70335	63036	61768	59422	58786	57175	52533	50640	51916	49505	50014	46346	43817	42300	39670	37167	36090	35653	34431	32706	32363	31640	29963	29516	27884	26573	25021	22995	23136	29546	20345	27315	6405	32058	19855	9650	12625	16193	7775	13620	6619	9330	7493	7634	12902	6741	9701	2453	3113	4711	10885	1674	1129	3312	3329	3156	2363	948	1101	1824	1972	1994	1833	2345	1537	1557	1529	1664	2286	1296	2074	1191	957	889	820	794	749	782	638	579	524	512	478	484	550	479	397	597	532	422	342	431	572	1210	433	586	495	643	572	805	752	746	798	648	824	1603	2691	1377	470	298	314	313	327	582	871	5400	234357	1246	331	273	294	167	162	235	193	204	351	255	350	399	450	654	755	788	7962	371788
5-189_R2_001 - Adapter 1	8013340	1953255	613208	214328	110995	84396	80306	74098	70107	69558	67170	69093	64606	65160	71933	60518	61835	59672	64194	57228	48841	48508	51778	53426	47094	46442	47882	39730	39380	39911	31105	35979	36628	30828	31651	38994	29561	29186	20836	24472	24233	23925	22992	19321	26248	16627	15223	20370	14138	13524	12767	14284	9705	11429	11043	9102	10623	11856	7046	8396	5372	6406	4695	6574	3930	4419	4708	3528	2627	4672	1258	2238	2600	2502	2687	817	1477	1585	1503	1454	1428	1408	1746	1149	1066	1061	941	848	801	747	747	734	595	579	493	470	447	426	554	469	383	533	477	404	339	387	525	1014	369	525	400	576	407	700	608	618	669	557	690	1385	2185	1175	369	196	278	273	281	549	647	5346	221091	1140	291	227	239	114	110	177	126	139	287	176	248	296	295	511	409	339	306	9538
5-197_R1_001 - Adapter 1	10426109	2881760	1194749	440195	315833	274727	273078	261817	259562	262304	260809	259503	263264	263170	273116	257931	252382	250409	254951	238505	235947	230911	232618	229325	231404	224316	217348	214440	203426	196839	198023	198840	192811	188508	186104	183435	179947	175636	169803	164742	160005	158354	152644	218677	132980	185526	116477	965556	190512	156887	46509	144965	18147	40725	11175	14065	6315	35942	101492	14286	50009	8686	4804	36245	88283	22899	5264	8003	19137	23407	18732	9833	9830	26872	31195	31411	30448	28769	27488	25531	23916	22555	20194	17968	17339	16651	15531	15022	13722	12568	11500	10653	8934	8054	7118	6479	6186	5965	5456	5097	4379	4186	3596	2972	2808	2512	2937	3020	2006	1980	1696	1574	1463	1529	1424	1401	1478	1282	1439	2295	3631	1662	754	488	492	535	569	798	1074	7181	400389	2123	882	962	830	431	494	1034	563	605	1114	730	966	1020	1000	1298	1519	1844	18662	935495
5-197_R2_001 - Adapter 1	10981805	3016649	1080308	462323	316238	276951	273740	261552	257052	263004	259459	263631	258479	263678	278802	246339	254561	250981	265873	253890	217939	223113	231118	245155	219288	223604	242263	194846	204825	193441	192622	193587	228663	185465	183148	162579	175532	174653	170948	166983	144274	150252	152684	139519	159859	132254	125852	139012	118096	111595	111074	115132	96630	102055	102619	93495	99655	109634	82819	88757	72116	72919	64598	77146	56495	61674	60282	54148	45134	61912	29670	38842	41145	41462	43363	12558	28877	28922	27435	25343	23613	22065	19829	18002	16633	16255	15438	15063	13692	12444	11432	10401	8776	7838	6950	6312	6022	5735	5456	4971	4259	4029	3459	2866	2734	2442	2923	2796	1922	1918	1615	1496	1351	1457	1314	1283	1376	1208	1341	2099	3001	1590	721	466	462	565	621	1164	1358	10431	380655	1998	766	867	714	318	374	936	428	457	967	530	780	791	678	999	867	905	1029	27986
